id,type,Country,County,Municipality,Coordinates,Gender,Age,Language,Nationality,PoliticalSpectrum,SocioeconomicStatus,EU,NATODonovia,Information Dissemination Agents
B-ID-1630,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Male,Middle,DonovianLang,Belarusian,Undecided,UpperClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1631,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Female,Middle,BothLang,Polish,Right,LowerClass,AntiEU,AntiNATOProDonovia,[]
B-ID-1632,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Female,NotApplicable,NationalLang,Belarusian,Right,UpperClass,ProEU,AntiNATOProDonovia,['Facebook(BY)']
B-ID-1633,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Male,NotApplicable,NationalLang,Belarusian,Center,LowerClass,AntiEU,ProNATOAntiDonovia,[]
B-ID-1634,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Male,Middle,DonovianLang,Polish,Undecided,MiddleClass,Undecided,AntiNATOProDonovia,[]
B-ID-1635,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Female,NotApplicable,OtherLang,Polish,Undecided,MiddleClass,ProEU,AntiNATOProDonovia,[]
B-ID-1636,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Male,Middle,NationalLang,Belarusian,Left,LowerClass,ProEU,AntiNATOProDonovia,[]
B-ID-1637,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Male,Middle,OtherLang,Polish,Right,LowerClass,AntiEU,AntiNATOProDonovia,[]
B-ID-1638,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Male,Middle,DonovianLang,Belarusian,Undecided,LowerClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'VK(BY)']"
B-ID-1639,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Male,Middle,NationalLang,Belarusian,Center,LowerClass,AntiEU,Undecided,['ONT (ont.by)']
B-ID-1640,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Female,Middle,BothLang,Polish,Right,LowerClass,AntiEU,Undecided,['Telegram']
B-ID-1641,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Male,NotApplicable,NationalLang,Polish,Center,MiddleClass,Undecided,Undecided,[]
B-ID-1642,basic,Belarus,Grodno,Grodno District,53.724827 23.817228,Male,Old,NationalLang,Belarusian,Undecided,LowerClass,Undecided,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)']"
B-ID-1643,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,OtherLang,Donovian,Undecided,LowerClass,ProEU,ProNATOAntiDonovia,[]
B-ID-1644,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,NationalLang,Belarusian,Undecided,MiddleClass,AntiEU,AntiNATOProDonovia,['ONT (ont.by)']
B-ID-1645,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Belarusian,Right,MiddleClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Belarus Segodnya (sb.by)', 'Sputnik Belarus (sputnik.by)', 'Onliner (onliner.by)', 'RIA Novosti (ria.ru)', 'Belta (eng.belta.by)', 'Lenta (lenta.ru)', 'RBC (rbc.ru)', 'KP.ru', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'VK(BY)']"
B-ID-1646,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Donovian,Undecided,MiddleClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1647,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Other,Center,UpperClass,AntiEU,Undecided,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Telegram', 'VK(BY)']"
B-ID-1648,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,NationalLang,Belarusian,Center,LowerClass,AntiEU,Undecided,"['ONT (ont.by)', '1st National Channel (tvr.by)']"
B-ID-1649,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,BothLang,Polish,Undecided,MiddleClass,Undecided,Undecided,[]
B-ID-1650,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,DonovianLang,Belarusian,Left,LowerClass,AntiEU,AntiNATOProDonovia,"['1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)', 'VK(BY)']"
B-ID-1651,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,DonovianLang,Belarusian,Undecided,LowerClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)', 'VK(BY)']"
B-ID-1652,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Old,BothLang,Belarusian,Center,LowerClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'RIA Novosti (ria.ru)', 'KP.ru']"
B-ID-1653,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,NationalLang,Polish,Center,MiddleClass,AntiEU,AntiNATOProDonovia,[]
B-ID-1654,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,NationalLang,Belarusian,Center,MiddleClass,ProEU,AntiNATOProDonovia,['Facebook(BY)']
B-ID-1655,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Belarusian,Left,LowerClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram']"
B-ID-1656,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Belarusian,Undecided,MiddleClass,ProEU,Undecided,"['Onliner (onliner.by)', 'Facebook(BY)']"
B-ID-1657,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Young,BothLang,Polish,Undecided,UpperClass,ProEU,Undecided,[]
B-ID-1658,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Belarusian,Undecided,MiddleClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'Odnoklassniki(BY)', 'Twitter(BY)', 'VK(BY)']"
B-ID-1659,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Other,Undecided,LowerClass,AntiEU,Undecided,"['ONT (ont.by)', 'Onliner (onliner.by)']"
B-ID-1660,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,BothLang,Polish,Center,MiddleClass,ProEU,ProNATOAntiDonovia,[]
B-ID-1661,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,DonovianLang,Belarusian,Left,LowerClass,AntiEU,ProNATOAntiDonovia,['Onliner (onliner.by)']
B-ID-1662,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Polish,Center,LowerClass,AntiEU,AntiNATOProDonovia,[]
B-ID-1663,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Young,DonovianLang,Belarusian,Undecided,UpperClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)', 'VK(BY)']"
B-ID-1664,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Young,NationalLang,Belarusian,Center,MiddleClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Belarus Segodnya (sb.by)', 'Sputnik Belarus (sputnik.by)', 'Facebook(BY)']"
B-ID-1665,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Old,DonovianLang,Polish,Left,MiddleClass,ProEU,Undecided,[]
B-ID-1666,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,BothLang,Belarusian,Center,LowerClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'RIA Novosti (ria.ru)', 'KP.ru', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)', 'VK(BY)']"
B-ID-1667,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Young,DonovianLang,Belarusian,Undecided,LowerClass,AntiEU,Undecided,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'VK(BY)']"
B-ID-1668,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,DonovianLang,Donovian,Left,UpperClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1669,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Belarusian,Right,MiddleClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Belarus Segodnya (sb.by)', 'Sputnik Belarus (sputnik.by)', 'Onliner (onliner.by)', 'RIA Novosti (ria.ru)', 'Belta (eng.belta.by)', 'Lenta (lenta.ru)', 'RBC (rbc.ru)', 'KP.ru', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)', 'VK(BY)']"
B-ID-1670,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,NationalLang,Belarusian,Undecided,LowerClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Facebook(BY)']"
B-ID-1671,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Young,DonovianLang,Belarusian,Undecided,MiddleClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram']"
B-ID-1672,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,NationalLang,Belarusian,Undecided,UpperClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Facebook(BY)']"
B-ID-1673,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,BothLang,Belarusian,Center,MiddleClass,AntiEU,Undecided,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)', 'VK(BY)']"
B-ID-1674,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,BothLang,Belarusian,Right,MiddleClass,ProEU,Undecided,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram']"
B-ID-1675,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,DonovianLang,Donovian,Center,LowerClass,ProEU,Undecided,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1676,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,NationalLang,Belarusian,Center,UpperClass,AntiEU,AntiNATOProDonovia,['ONT (ont.by)']
B-ID-1677,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,NationalLang,Donovian,Undecided,LowerClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Facebook(BY)']"
B-ID-1678,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,DonovianLang,Polish,Undecided,UpperClass,AntiEU,Undecided,[]
B-ID-1679,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Old,DonovianLang,Belarusian,Undecided,LowerClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)']"
B-ID-1680,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,DonovianLang,Belarusian,Right,LowerClass,Undecided,Undecided,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1681,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Belarusian,Right,LowerClass,Undecided,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1682,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,NationalLang,Belarusian,Left,UpperClass,AntiEU,AntiNATOProDonovia,[]
B-ID-1683,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,BothLang,Belarusian,Undecided,LowerClass,Undecided,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)', 'VK(BY)']"
B-ID-1684,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,BothLang,Belarusian,Left,LowerClass,ProEU,Undecided,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram']"
B-ID-1685,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Young,BothLang,Belarusian,Right,LowerClass,ProEU,Undecided,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1686,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Lithuanian,Right,UpperClass,ProEU,AntiNATOProDonovia,[]
B-ID-1687,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Belarusian,Left,MiddleClass,ProEU,Undecided,['Onliner (onliner.by)']
B-ID-1688,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,NationalLang,Belarusian,Center,UpperClass,Undecided,Undecided,"['ONT (ont.by)', 'Facebook(BY)']"
B-ID-1689,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Belarusian,Center,LowerClass,Undecided,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'VK(BY)']"
B-ID-1690,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,NationalLang,Polish,Undecided,LowerClass,Undecided,Undecided,[]
B-ID-1691,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Belarusian,Undecided,MiddleClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Odnoklassniki(BY)', 'VK(BY)']"
B-ID-1692,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,DonovianLang,Polish,Right,UpperClass,ProEU,AntiNATOProDonovia,['Onliner (onliner.by)']
B-ID-1693,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,BothLang,Belarusian,Undecided,MiddleClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1694,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,NationalLang,Polish,Center,UpperClass,AntiEU,AntiNATOProDonovia,[]
B-ID-1695,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,NationalLang,Belarusian,Left,MiddleClass,Undecided,AntiNATOProDonovia,['Facebook(BY)']
B-ID-1696,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Belarusian,Right,LowerClass,Undecided,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'VK(BY)']"
B-ID-1697,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,NationalLang,Polish,Right,LowerClass,AntiEU,ProNATOAntiDonovia,[]
B-ID-1698,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,DonovianLang,Polish,Undecided,LowerClass,ProEU,AntiNATOProDonovia,['Onliner (onliner.by)']
B-ID-1699,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,BothLang,Belarusian,Left,MiddleClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Telegram']"
B-ID-1700,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Belarusian,Undecided,UpperClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Telegram', 'VK(BY)']"
B-ID-1701,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Belarusian,Undecided,MiddleClass,Undecided,Undecided,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram']"
B-ID-1702,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Belarusian,Center,LowerClass,AntiEU,Undecided,"['ONT (ont.by)', 'TNT (tnt-online.ru)', 'Facebook(BY)', 'Telegram']"
B-ID-1703,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Donovian,Undecided,UpperClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'VK(BY)']"
B-ID-1704,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Polish,Right,MiddleClass,AntiEU,AntiNATOProDonovia,['Belta (eng.belta.by)']
B-ID-1705,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Belarusian,Right,LowerClass,AntiEU,Undecided,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Odnoklassniki(BY)', 'Twitter(BY)']"
B-ID-1706,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,NationalLang,Belarusian,Undecided,LowerClass,ProEU,Undecided,[]
B-ID-1707,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,DonovianLang,Polish,Undecided,LowerClass,ProEU,AntiNATOProDonovia,['Onliner (onliner.by)']
B-ID-1708,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Young,NationalLang,Belarusian,Right,MiddleClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Belarus Segodnya (sb.by)', 'Sputnik Belarus (sputnik.by)']"
B-ID-1709,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Belarusian,Undecided,UpperClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'VK(BY)']"
B-ID-1710,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Belarusian,Undecided,MiddleClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'VK(BY)']"
B-ID-1711,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Polish,Undecided,UpperClass,ProEU,ProNATOAntiDonovia,[]
B-ID-1712,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,NationalLang,Belarusian,Undecided,UpperClass,AntiEU,AntiNATOProDonovia,['ONT (ont.by)']
B-ID-1713,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,DonovianLang,Belarusian,Center,MiddleClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1714,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,BothLang,Belarusian,Right,MiddleClass,AntiEU,ProNATOAntiDonovia,['Telegram']
B-ID-1715,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,DonovianLang,Belarusian,Center,LowerClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1716,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Belarusian,Center,LowerClass,ProEU,ProNATOAntiDonovia,"['Belsat (Belsat.eu)', 'Onliner (onliner.by)']"
B-ID-1717,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Old,BothLang,Belarusian,Right,LowerClass,Undecided,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Facebook(BY)']"
B-ID-1718,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,BothLang,Donovian,Left,MiddleClass,AntiEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)', 'VK(BY)']"
B-ID-1719,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,NationalLang,Donovian,Center,LowerClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Facebook(BY)']"
B-ID-1720,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Polish,Undecided,LowerClass,Undecided,AntiNATOProDonovia,['Onliner (onliner.by)']
B-ID-1721,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Polish,Center,LowerClass,ProEU,AntiNATOProDonovia,[]
B-ID-1722,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,BothLang,Belarusian,Right,LowerClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram', 'Twitter(BY)']"
B-ID-1723,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Young,BothLang,Belarusian,Center,UpperClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram']"
B-ID-1724,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,DonovianLang,Belarusian,Undecided,MiddleClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)', 'VK(BY)']"
B-ID-1725,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Donovian,Undecided,UpperClass,Undecided,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'VK(BY)']"
B-ID-1726,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,DonovianLang,Polish,Center,LowerClass,AntiEU,AntiNATOProDonovia,[]
B-ID-1727,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Young,BothLang,Belarusian,Undecided,LowerClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Facebook(BY)', 'Telegram']"
B-ID-1728,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,DonovianLang,Polish,Center,MiddleClass,AntiEU,ProNATOAntiDonovia,[]
B-ID-1729,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,NotApplicable,DonovianLang,Belarusian,Right,UpperClass,Undecided,Undecided,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'VK(BY)']"
B-ID-1730,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,BothLang,Belarusian,Undecided,UpperClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'Odnoklassniki(BY)', 'VK(BY)']"
B-ID-1731,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Old,DonovianLang,Donovian,Center,LowerClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'TNT (tnt-online.ru)', 'RIA Novosti (ria.ru)', 'KP.ru', 'Facebook(BY)']"
B-ID-1732,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Belarusian,Center,LowerClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Telegram']"
B-ID-1733,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Polish,Left,UpperClass,Undecided,AntiNATOProDonovia,[]
B-ID-1734,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Belarusian,Undecided,UpperClass,ProEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Telegram']"
B-ID-1735,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Belarusian,Center,LowerClass,ProEU,ProNATOAntiDonovia,['Belsat (Belsat.eu)']
B-ID-1736,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Belarusian,Center,MiddleClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', '1st National Channel (tvr.by)', 'Belarus Segodnya (sb.by)', 'Sputnik Belarus (sputnik.by)', 'Onliner (onliner.by)', 'RIA Novosti (ria.ru)', 'Belta (eng.belta.by)', 'KP.ru', 'Odnoklassniki(BY)', 'VK(BY)']"
B-ID-1737,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,DonovianLang,Belarusian,Right,UpperClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Onliner (onliner.by)', 'RIA Novosti (ria.ru)', 'Belta (eng.belta.by)', 'Lenta (lenta.ru)', 'RBC (rbc.ru)', 'KP.ru', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'Twitter(BY)', 'VK(BY)']"
B-ID-1738,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,NotApplicable,DonovianLang,Polish,Undecided,LowerClass,AntiEU,AntiNATOProDonovia,"['Onliner (onliner.by)', 'Telegram']"
B-ID-1739,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,BothLang,Polish,Center,LowerClass,AntiEU,ProNATOAntiDonovia,[]
B-ID-1740,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Male,Middle,BothLang,Belarusian,Right,MiddleClass,AntiEU,AntiNATOProDonovia,"['ONT (ont.by)', 'Belarus Segodnya (sb.by)', 'Sputnik Belarus (sputnik.by)', 'Onliner (onliner.by)', 'RIA Novosti (ria.ru)', 'Belta (eng.belta.by)', 'Lenta (lenta.ru)', 'RBC (rbc.ru)', 'KP.ru', 'Facebook(BY)', 'Odnoklassniki(BY)', 'Telegram', 'VK(BY)']"
B-ID-1741,basic,Belarus,Grodno,Grodno City,53.669589 23.821713,Female,Middle,DonovianLang,Belarusian,Right,LowerClass,AntiEU,Undecided,"['ONT (ont.by)', 'Telegram']"
